id,time,contour_y,contour_x,centroid_y,centroid_x,axis_y,axis_x,axis_rdp_y,axis_rdp_x,area,length,width,LW_ratio,strength,strength_ano,strength_std,max_strength,mean_angle,is_relaxed,qv_mean
1,2017-07-01 00:00:00,"[-49.775 -49.775 -49.775 -49.775 -49.775 -49.775 -49.775 -49.775 -49.775
 -49.775 -49.75  -49.525 -49.525 -49.525 -49.525 -49.5   -49.275 -49.275
 -49.25  -49.025 -49.025 -49.025 -49.    -48.775 -48.775 -48.775 -48.75
 -48.525 -48.525 -48.525 -48.5   -48.275 -48.275 -48.25  -48.025 -48.025
 -48.    -47.775 -47.75  -47.525 -47.5   -47.25  -47.    -46.75  -46.525
 -46.5   -46.25  -46.    -45.75  -45.525 -45.5   -45.25  -45.    -44.75
 -44.525 -44.5   -44.25  -44.    -43.75  -43.5   -43.475 -43.475 -43.475
 -43.25  -43.225 -43.225 -43.225 -43.225 -43.225 -43.225 -43.    -42.975
 -42.975 -42.975 -42.975 -42.75  -42.725 -42.725 -42.725 -42.725 -42.725
 -42.725 -42.5   -42.475 -42.475 -42.475 -42.475 -42.25  -42.225 -42.225
 -42.    -41.975 -41.975 -41.75  -41.725 -41.725 -41.5   -41.475 -41.475
 -41.25  -41.225 -41.    -40.975 -40.75  -40.725 -40.5   -40.475 -40.25
 -40.225 -40.    -39.75  -39.725 -39.5   -39.475 -39.25  -39.225 -39.
 -38.975 -38.75  -38.725 -38.725 -38.5   -38.475 -38.25  -38.225 -38.225
 -38.    -37.975 -37.75  -37.725 -37.5   -37.475 -37.25  -37.225 -37.
 -36.975 -36.75  -36.725 -36.5   -36.475 -36.25  -36.225 -36.    -35.975
 -35.75  -35.725 -35.5   -35.475 -35.25  -35.225 -35.    -35.    -35.
 -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.
 -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.
 -35.    -35.    -35.    -35.    -35.025 -35.25  -35.275 -35.5   -35.525
 -35.75  -35.775 -36.    -36.025 -36.25  -36.275 -36.5   -36.75  -36.775
 -37.    -37.25  -37.275 -37.5   -37.525 -37.75  -37.775 -38.    -38.25
 -38.275 -38.5   -38.525 -38.75  -38.775 -39.    -39.25  -39.275 -39.5
 -39.525 -39.75  -40.    -40.025 -40.25  -40.5   -40.525 -40.75  -40.775
 -41.    -41.25  -41.275 -41.5   -41.525 -41.75  -41.775 -42.    -42.25
 -42.275 -42.5   -42.75  -42.775 -43.    -43.25  -43.5   -43.525 -43.75
 -44.    -44.025 -44.25  -44.5   -44.525 -44.75  -45.    -45.025 -45.25
 -45.5   -45.75  -46.    -46.025 -46.25  -46.5   -46.725 -46.75  -47.
 -47.25  -47.5   -47.725 -47.75  -48.    -48.25  -48.475 -48.5   -48.75
 -48.775 -48.775 -49.    -49.025 -49.025 -49.25  -49.275 -49.275 -49.275
 -49.5   -49.525 -49.525 -49.525 -49.525 -49.525 -49.525 -49.525 -49.525
 -49.525 -49.525 -49.525 -49.525 -49.525 -49.525 -49.75  -49.775]","[274.25  274.5   274.75  275.    275.25  275.5   275.75  276.    276.25
 276.5   276.525 276.75  277.    277.25  277.5   277.525 277.75  278.
 278.025 278.25  278.5   278.75  278.775 279.    279.25  279.5   279.525
 279.75  280.    280.25  280.275 280.5   280.75  280.775 281.    281.25
 281.275 281.5   281.525 281.75  281.775 281.775 281.775 281.775 282.
 282.025 282.025 282.025 282.025 282.25  282.275 282.275 282.275 282.275
 282.5   282.525 282.525 282.525 282.525 282.525 282.5   282.25  282.
 281.775 281.75  281.5   281.25  281.    280.75  280.5   280.275 280.25
 280.    279.75  279.5   279.275 279.25  279.    278.75  278.5   278.25
 278.    277.775 277.75  277.5   277.25  277.    276.775 276.75  276.5
 276.275 276.25  276.    275.775 275.75  275.5   275.275 275.25  275.
 274.775 274.75  274.525 274.5   274.275 274.25  274.025 274.    273.775
 273.75  273.525 273.525 273.5   273.275 273.25  273.025 273.    272.775
 272.75  272.525 272.5   272.25  272.025 272.    271.775 271.75  271.5
 271.275 271.25  271.025 271.    270.775 270.75  270.525 270.5   270.275
 270.25  270.025 270.    269.775 269.75  269.525 269.5   269.275 269.25
 269.025 269.    268.775 268.75  268.525 268.5   268.275 268.25  268.
 267.75  267.5   267.25  267.    266.75  266.5   266.25  266.    265.75
 265.5   265.25  265.    264.75  264.5   264.25  264.    263.75  263.5
 263.25  263.    262.75  262.725 262.75  262.975 263.    263.225 263.25
 263.475 263.5   263.725 263.75  263.975 264.    264.225 264.225 264.25
 264.475 264.475 264.5   264.725 264.75  264.975 265.    265.225 265.225
 265.25  265.475 265.5   265.725 265.75  265.975 265.975 266.    266.225
 266.25  266.475 266.475 266.5   266.725 266.725 266.75  266.975 267.
 267.225 267.225 267.25  267.475 267.5   267.725 267.75  267.975 267.975
 268.    268.225 268.225 268.25  268.475 268.475 268.475 268.5   268.725
 268.725 268.75  268.975 268.975 269.    269.225 269.225 269.25  269.475
 269.475 269.475 269.475 269.5   269.725 269.725 269.5   269.475 269.475
 269.475 269.475 269.25  269.225 269.225 269.225 269.    268.975 268.975
 269.    269.25  269.475 269.5   269.75  269.975 270.    270.25  270.5
 270.725 270.75  271.    271.25  271.5   271.75  272.    272.25  272.5
 272.75  273.    273.25  273.5   273.75  274.    274.225 274.25 ]",-43.5,272.75,"[-35.25 -35.25 -35.25 -35.25 -35.25 -35.25 -35.25 -35.25 -35.25 -35.25
 -35.25 -35.25 -35.5  -35.5  -35.75 -36.   -36.25 -36.5  -36.75 -37.
 -37.25 -37.5  -37.75 -38.   -38.25 -38.5  -38.75 -39.   -39.25 -39.5
 -39.75 -40.   -40.25 -40.5  -40.75 -41.   -41.25 -41.5  -41.75 -42.
 -42.25 -42.5  -42.75 -43.   -43.25 -43.5  -43.75 -44.   -44.25 -44.5
 -44.75 -45.   -45.25 -45.25 -45.25 -45.25 -45.25 -45.25 -45.25 -45.25
 -45.25 -45.25 -45.25 -45.25 -45.25 -45.25 -45.25 -45.5  -45.75 -46.
 -46.25 -46.5  -46.75 -47.   -47.25 -47.5 ]","[263.   263.25 263.5  263.75 264.   264.25 264.5  264.75 265.   265.25
 265.5  265.75 266.   266.25 266.5  266.75 267.   267.25 267.5  267.75
 268.   268.25 268.5  268.75 269.   269.25 269.5  269.75 270.   270.25
 270.5  270.75 271.   271.25 271.5  271.75 272.   272.25 272.5  272.75
 273.   273.25 273.5  273.75 274.   274.25 274.5  274.75 275.   275.25
 275.5  275.75 276.   276.25 276.5  276.75 277.   277.25 277.5  277.75
 278.   278.25 278.5  278.75 279.   279.25 279.5  279.75 280.   280.25
 280.5  280.75 281.   281.25 281.5  281.75]",[-35.25 -47.5 ],[263.   281.75],1256917.4183354056,2064.562192004175,608.805790982374,3.3911671383295823,730.3360986368453,600.8687709520518,133.42827244709034,1077.86279296875,-5.7666882846962535,False,-528.6658212412924
1,2017-07-01 06:00:00,"[-53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275
 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275
 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275 -53.275
 -53.25  -53.025 -53.025 -53.025 -53.025 -53.025 -53.    -52.775 -52.775
 -52.75  -52.525 -52.5   -52.275 -52.25  -52.025 -52.    -51.775 -51.75
 -51.5   -51.25  -51.    -50.975 -50.75  -50.5   -50.25  -50.    -49.975
 -49.75  -49.5   -49.25  -49.    -48.75  -48.5   -48.25  -48.    -47.75
 -47.5   -47.25  -47.    -46.975 -46.75  -46.725 -46.5   -46.475 -46.25
 -46.225 -46.    -45.975 -45.975 -45.975 -45.975 -45.75  -45.725 -45.725
 -45.725 -45.5   -45.475 -45.475 -45.5   -45.725 -45.725 -45.725 -45.5
 -45.475 -45.475 -45.475 -45.475 -45.25  -45.225 -45.225 -45.    -44.975
 -44.75  -44.725 -44.5   -44.475 -44.25  -44.225 -44.    -43.75  -43.725
 -43.5   -43.475 -43.25  -43.225 -43.225 -43.    -42.975 -42.75  -42.725
 -42.725 -42.725 -42.5   -42.475 -42.475 -42.25  -42.225 -42.    -41.975
 -41.75  -41.725 -41.5   -41.475 -41.25  -41.    -40.975 -40.75  -40.725
 -40.5   -40.25  -40.225 -40.    -39.975 -39.75  -39.725 -39.5   -39.25
 -39.225 -39.    -38.975 -38.75  -38.725 -38.5   -38.475 -38.475 -38.25
 -38.225 -38.    -37.975 -37.75  -37.725 -37.5   -37.475 -37.25  -37.225
 -37.    -36.975 -36.75  -36.725 -36.5   -36.475 -36.25  -36.225 -36.
 -35.975 -35.75  -35.725 -35.5   -35.475 -35.25  -35.225 -35.    -35.
 -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.
 -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.
 -35.    -35.025 -35.25  -35.275 -35.5   -35.525 -35.75  -35.775 -35.775
 -36.    -36.025 -36.25  -36.275 -36.5   -36.525 -36.75  -36.775 -37.
 -37.025 -37.25  -37.275 -37.5   -37.525 -37.75  -38.    -38.025 -38.25
 -38.275 -38.5   -38.75  -38.775 -39.    -39.025 -39.25  -39.5   -39.525
 -39.75  -39.775 -40.    -40.25  -40.275 -40.5   -40.525 -40.75  -40.775
 -41.    -41.025 -41.25  -41.275 -41.5   -41.75  -41.775 -42.    -42.025
 -42.25  -42.5   -42.525 -42.75  -42.775 -43.    -43.25  -43.275 -43.5
 -43.75  -43.775 -44.    -44.25  -44.275 -44.5   -44.75  -44.775 -45.
 -45.25  -45.5   -45.75  -45.775 -46.    -46.25  -46.475 -46.5   -46.75
 -47.    -47.25  -47.475 -47.5   -47.75  -47.975 -48.    -48.225 -48.25
 -48.475 -48.5   -48.725 -48.75  -48.975 -49.    -49.225 -49.225 -49.25
 -49.475 -49.475 -49.5   -49.725 -49.75  -49.775 -49.775 -50.    -50.025
 -50.25  -50.275 -50.5   -50.525 -50.525 -50.75  -50.775 -50.775 -51.
 -51.025 -51.025 -51.025 -51.025 -51.025 -51.25  -51.275 -51.275 -51.275
 -51.275 -51.5   -51.525 -51.525 -51.75  -51.775 -52.    -52.025 -52.25
 -52.275 -52.5   -52.525 -52.75  -53.    -53.025 -53.025 -53.025 -53.25
 -53.275]","[277.    277.25  277.5   277.75  278.    278.25  278.5   278.75  279.
 279.25  279.5   279.75  280.    280.25  280.5   280.75  281.    281.25
 281.5   281.75  282.    282.25  282.5   282.75  283.    283.25  283.5
 283.525 283.75  284.    284.25  284.5   284.75  284.775 285.    285.25
 285.275 285.5   285.525 285.75  285.775 286.    286.025 286.25  286.275
 286.275 286.275 286.275 286.25  286.025 286.025 286.025 286.025 286.
 285.775 285.775 285.775 285.775 285.775 285.775 285.775 285.775 285.775
 285.775 285.775 285.775 285.75  285.525 285.5   285.275 285.25  285.025
 285.    284.775 284.75  284.5   284.25  284.    283.775 283.75  283.5
 283.25  283.025 283.    282.75  282.725 282.5   282.25  282.    281.775
 281.75  281.5   281.25  281.    280.775 280.75  280.5   280.275 280.25
 280.025 280.    279.775 279.75  279.525 279.5   279.275 279.275 279.25
 279.025 279.    278.775 278.75  278.5   278.275 278.25  278.025 278.
 277.75  277.5   277.275 277.25  277.    276.775 276.75  276.525 276.5
 276.275 276.25  276.025 276.    275.775 275.775 275.75  275.525 275.5
 275.275 275.275 275.25  275.025 275.    274.775 274.75  274.525 274.525
 274.5   274.275 274.25  274.025 274.    273.775 273.75  273.5   273.275
 273.25  273.025 273.    272.775 272.75  272.525 272.5   272.275 272.25
 272.025 272.    271.775 271.75  271.525 271.5   271.275 271.25  271.025
 271.    270.775 270.75  270.525 270.5   270.275 270.25  270.025 270.
 269.75  269.5   269.25  269.    268.75  268.5   268.25  268.    267.75
 267.5   267.25  267.    266.75  266.5   266.25  266.    265.75  265.5
 265.475 265.5   265.725 265.75  265.975 266.    266.225 266.25  266.5
 266.725 266.75  266.975 267.    267.225 267.25  267.475 267.5   267.725
 267.75  267.975 268.    268.225 268.25  268.475 268.475 268.5   268.725
 268.75  268.975 268.975 269.    269.225 269.25  269.475 269.475 269.5
 269.725 269.75  269.975 269.975 270.    270.225 270.25  270.475 270.5
 270.725 270.75  270.975 271.    271.225 271.225 271.25  271.475 271.5
 271.725 271.725 271.75  271.975 272.    272.225 272.225 272.25  272.475
 272.475 272.5   272.725 272.725 272.75  272.975 272.975 273.    273.225
 273.225 273.225 273.225 273.25  273.475 273.475 273.25  273.225 273.225
 273.225 273.225 273.    272.975 272.975 272.75  272.725 272.5   272.475
 272.25  272.225 272.    271.975 271.75  271.725 271.5   271.25  271.225
 271.    270.75  270.725 270.5   270.475 270.5   270.75  270.975 271.
 271.225 271.25  271.475 271.5   271.75  271.975 272.    272.25  272.475
 272.5   272.75  273.    273.25  273.5   273.725 273.75  274.    274.25
 274.5   274.725 274.75  275.    275.225 275.25  275.475 275.5   275.725
 275.75  275.975 276.    276.225 276.225 276.25  276.5   276.75  276.975
 277.   ]",-46.25,277.0,"[-35.25 -35.25 -35.25 -35.25 -35.5  -35.75 -36.   -36.25 -36.5  -36.75
 -37.   -37.25 -37.5  -37.75 -38.   -38.25 -38.5  -38.75 -39.   -39.25
 -39.5  -39.75 -40.   -40.25 -40.5  -40.75 -41.   -41.25 -41.5  -41.75
 -42.   -42.25 -42.5  -42.75 -43.   -43.25 -43.5  -43.75 -44.   -44.25
 -44.5  -44.75 -45.   -45.25 -45.5  -45.75 -46.   -46.25 -46.25 -46.25
 -46.25 -46.25 -46.25 -46.5  -46.75 -46.75 -46.75 -46.75 -46.75 -47.
 -47.25 -47.5  -47.75 -48.   -48.25 -48.25 -48.25 -48.5  -48.75 -49.
 -49.25 -49.25 -49.25 -49.5  -49.75 -50.   -50.25 -50.5  -50.75 -51.
 -51.25 -51.5  -51.75]","[265.75 266.   266.25 266.5  266.75 267.   267.25 267.5  267.75 268.
 268.25 268.5  268.75 269.   269.25 269.5  269.75 270.   270.25 270.5
 270.75 271.   271.25 271.5  271.75 272.   272.25 272.5  272.75 273.
 273.25 273.5  273.75 274.   274.25 274.5  274.75 275.   275.25 275.5
 275.75 276.   276.25 276.5  276.75 277.   277.25 277.5  277.75 278.
 278.25 278.5  278.75 279.   279.25 279.5  279.75 280.   280.25 280.5
 280.75 281.   281.25 281.5  281.75 282.   282.25 282.5  282.75 283.
 283.25 283.5  283.75 284.   284.25 284.5  284.75 285.   285.25 285.5
 285.75 286.   286.25]",[-35.25 -51.75],[265.75 286.25],1341165.4939122733,2452.7643595611225,546.7975301762174,4.485690267786444,702.0483392146184,572.5810103057923,123.97875141905736,980.2199096679688,-1.6075106759077527,False,-527.6725234382111
1,2017-07-01 12:00:00,"[-57.275 -57.275 -57.275 -57.275 -57.275 -57.275 -57.275 -57.275 -57.275
 -57.25  -57.025 -57.025 -57.025 -57.025 -57.    -56.775 -56.75  -56.525
 -56.525 -56.5   -56.25  -56.025 -56.    -55.75  -55.5   -55.25  -55.225
 -55.    -54.975 -54.75  -54.725 -54.5   -54.475 -54.25  -54.    -53.975
 -53.75  -53.5   -53.25  -53.225 -53.    -52.75  -52.725 -52.725 -52.725
 -52.5   -52.475 -52.475 -52.25  -52.225 -52.    -51.975 -51.75  -51.725
 -51.5   -51.475 -51.25  -51.225 -51.    -50.975 -50.75  -50.725 -50.5
 -50.25  -50.225 -50.    -49.75  -49.5   -49.475 -49.25  -49.225 -49.
 -48.75  -48.725 -48.5   -48.475 -48.25  -48.    -47.975 -47.75  -47.725
 -47.5   -47.475 -47.25  -47.225 -47.    -46.975 -46.975 -46.75  -46.725
 -46.5   -46.475 -46.25  -46.225 -46.    -45.975 -45.75  -45.725 -45.5
 -45.475 -45.25  -45.225 -45.    -44.975 -44.75  -44.725 -44.5   -44.475
 -44.25  -44.225 -44.    -43.975 -43.75  -43.5   -43.475 -43.25  -43.225
 -43.    -42.975 -42.75  -42.725 -42.5   -42.475 -42.25  -42.225 -42.225
 -42.    -41.975 -41.75  -41.725 -41.5   -41.475 -41.25  -41.225 -41.
 -40.975 -40.75  -40.725 -40.5   -40.475 -40.25  -40.225 -40.    -39.975
 -39.75  -39.725 -39.5   -39.475 -39.25  -39.225 -39.    -38.75  -38.725
 -38.5   -38.475 -38.25  -38.225 -38.    -37.975 -37.75  -37.725 -37.725
 -37.5   -37.475 -37.25  -37.225 -37.225 -37.    -36.975 -36.75  -36.725
 -36.5   -36.475 -36.25  -36.225 -36.    -35.75  -35.725 -35.5   -35.475
 -35.25  -35.225 -35.    -35.    -35.    -35.    -35.    -35.    -35.
 -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.    -35.
 -35.    -35.025 -35.25  -35.275 -35.5   -35.525 -35.75  -35.775 -36.
 -36.025 -36.25  -36.5   -36.525 -36.75  -36.775 -37.    -37.25  -37.275
 -37.5   -37.525 -37.75  -37.775 -38.    -38.025 -38.25  -38.275 -38.5
 -38.75  -38.775 -39.    -39.025 -39.25  -39.275 -39.5   -39.75  -39.775
 -40.    -40.025 -40.25  -40.5   -40.525 -40.75  -41.    -41.025 -41.25
 -41.5   -41.525 -41.75  -41.775 -42.    -42.025 -42.25  -42.5   -42.525
 -42.525 -42.75  -42.775 -43.    -43.025 -43.25  -43.275 -43.5   -43.525
 -43.75  -43.775 -44.    -44.025 -44.25  -44.275 -44.5   -44.525 -44.75
 -44.775 -45.    -45.025 -45.25  -45.275 -45.5   -45.525 -45.75  -45.775
 -46.    -46.025 -46.25  -46.275 -46.5   -46.525 -46.75  -46.775 -47.
 -47.25  -47.275 -47.5   -47.525 -47.75  -47.775 -48.    -48.025 -48.25
 -48.5   -48.525 -48.75  -48.775 -49.    -49.025 -49.25  -49.275 -49.5
 -49.75  -49.775 -50.    -50.025 -50.25  -50.275 -50.5   -50.75  -50.775
 -51.    -51.025 -51.25  -51.275 -51.5   -51.525 -51.75  -51.775 -52.
 -52.025 -52.25  -52.5   -52.525 -52.75  -52.775 -53.    -53.25  -53.275
 -53.5   -53.75  -53.775 -54.    -54.025 -54.25  -54.5   -54.525 -54.75
 -55.    -55.025 -55.25  -55.5   -55.525 -55.75  -56.    -56.25  -56.5
 -56.525 -56.75  -56.775 -56.775 -57.    -57.025 -57.025 -57.025 -57.025
 -57.025 -57.25  -57.275]","[286.5   286.75  287.    287.25  287.5   287.75  288.    288.25  288.5
 288.525 288.75  289.    289.25  289.5   289.525 289.75  289.775 290.
 290.25  290.275 290.275 290.5   290.525 290.525 290.525 290.525 290.5
 290.275 290.25  290.025 290.    289.775 289.75  289.525 289.525 289.5
 289.275 289.275 289.275 289.25  289.025 289.025 289.    288.75  288.5
 288.275 288.25  288.    287.775 287.75  287.525 287.5   287.275 287.25
 287.025 287.    286.775 286.75  286.525 286.5   286.275 286.25  286.025
 286.025 286.    285.775 285.775 285.775 285.75  285.525 285.5   285.275
 285.275 285.25  285.025 285.    284.775 284.775 284.75  284.525 284.5
 284.275 284.25  284.025 284.    283.775 283.75  283.5   283.275 283.25
 283.025 283.    282.775 282.75  282.525 282.5   282.275 282.25  282.025
 282.    281.775 281.75  281.525 281.5   281.275 281.25  281.025 281.
 280.775 280.75  280.525 280.5   280.275 280.275 280.25  280.025 280.
 279.775 279.75  279.525 279.5   279.275 279.25  279.025 279.    278.75
 278.525 278.5   278.275 278.25  278.025 278.    277.775 277.75  277.525
 277.5   277.275 277.25  277.025 277.    276.775 276.75  276.525 276.5
 276.275 276.25  276.025 276.    275.775 275.75  275.525 275.525 275.5
 275.275 275.25  275.025 275.    274.775 274.75  274.525 274.5   274.25
 274.025 274.    273.775 273.75  273.5   273.275 273.25  273.025 273.
 272.775 272.75  272.525 272.5   272.275 272.275 272.25  272.025 272.
 271.775 271.75  271.525 271.5   271.25  271.    270.75  270.5   270.25
 270.    269.75  269.5   269.25  269.    268.75  268.5   268.25  268.
 267.975 268.    268.225 268.25  268.475 268.5   268.725 268.75  268.975
 269.    269.225 269.225 269.25  269.475 269.5   269.725 269.725 269.75
 269.975 270.    270.225 270.25  270.475 270.5   270.725 270.75  270.975
 270.975 271.    271.225 271.25  271.475 271.5   271.725 271.725 271.75
 271.975 272.    272.225 272.225 272.25  272.475 272.475 272.5   272.725
 272.725 272.75  272.975 273.    273.225 273.25  273.475 273.475 273.5
 273.75  273.975 274.    274.225 274.25  274.475 274.5   274.725 274.75
 274.975 275.    275.225 275.25  275.475 275.5   275.725 275.75  275.975
 276.    276.225 276.25  276.475 276.5   276.725 276.75  276.975 277.
 277.225 277.25  277.475 277.5   277.725 277.75  277.975 278.    278.225
 278.225 278.25  278.475 278.5   278.725 278.75  278.975 279.    279.225
 279.225 279.25  279.475 279.5   279.725 279.75  279.975 280.    280.225
 280.225 280.25  280.475 280.5   280.725 280.75  280.975 280.975 281.
 281.225 281.25  281.475 281.5   281.725 281.75  281.975 282.    282.225
 282.25  282.475 282.475 282.5   282.725 282.75  282.975 282.975 283.
 283.225 283.225 283.25  283.475 283.5   283.725 283.725 283.75  283.975
 283.975 284.    284.225 284.225 284.25  284.475 284.475 284.475 284.475
 284.5   284.725 284.75  285.    285.225 285.25  285.5   285.75  286.
 286.25  286.475 286.5  ]",-47.0,280.25,"[-35.25 -35.5  -35.75 -36.   -36.25 -36.5  -36.75 -37.   -37.25 -37.5
 -37.75 -38.   -38.25 -38.5  -38.75 -39.   -39.25 -39.5  -39.75 -40.
 -40.25 -40.5  -40.75 -41.   -41.25 -41.5  -41.75 -42.   -42.25 -42.5
 -42.75 -43.   -43.25 -43.5  -43.75 -44.   -44.25 -44.5  -44.75 -45.
 -45.25 -45.5  -45.75 -46.   -46.25 -46.5  -46.75 -47.   -47.25 -47.5
 -47.75 -48.   -48.25 -48.5  -48.75 -49.   -49.25 -49.5  -49.75 -50.
 -50.25 -50.5  -50.75 -51.   -51.25 -51.5  -51.75 -52.   -52.25 -52.5
 -52.75 -53.   -53.25 -53.5  -53.75 -54.   -54.25 -54.5  -54.75 -55.
 -55.25 -55.5  -55.75 -56.   -56.25 -56.5  -56.75 -57.  ]","[271.75 271.75 271.75 271.75 271.75 271.75 272.   272.   272.25 272.5
 272.75 273.   273.25 273.5  273.75 274.   274.25 274.25 274.5  274.75
 274.75 275.   275.   275.   275.25 275.5  275.75 276.   276.25 276.5
 276.75 277.   277.25 277.5  277.75 278.   278.25 278.5  278.75 279.
 279.25 279.5  279.75 280.   280.25 280.5  280.75 281.   281.25 281.5
 281.75 282.   282.25 282.5  282.75 283.   283.25 283.5  283.75 284.
 284.25 284.5  284.5  284.5  284.5  284.75 284.75 285.   285.25 285.25
 285.25 285.5  285.75 286.   286.25 286.5  286.75 287.   287.25 287.5
 287.75 288.   288.25 288.5  288.75 289.   289.25 289.5 ]",[-35.25 -57.  ],[271.75 289.5 ],1007907.1480448754,2759.7762100457367,365.2133620023385,7.556613468124054,684.8626095896166,555.3952815468957,97.38034844285967,909.210693359375,14.206360439940571,False,-500.8681618732741
